id,category,query1,query2,label
11461,其他,克林顿批评军事法案包括预算噱头和拨款项目，但他说，他不能让我们的国家安全需要被这场预算之战所挟持。,克林顿不希望预算之争妨碍国家安全。,1.0
11462,其他,我不记得我把钱花在什么地方了，但我记得我高中时是如何叛逆的。,我在高中时是个相当淘气的孩子，这使我不受父母的欢迎。,0.0
11463,其他,慢性毒性试验终点和数据分析,没有像慢性毒性试验这样的东西。,0.0
11464,其他,麦考特自己的经历表明，他们做不到这一点。,麦考特的故事表明他们能做到。,0.0
11465,其他,例如，认证标准提供了以下三个级别的保证。,这些标准不会提供任何保证。,0.0
11466,其他,是啊，我们一直在谈这个话题,在谈话中，他们继续只谈论体育数据。,0.0
11467,其他,陆地和海洋。,在陆地上或海上。,1.0
11468,其他,他还将其与其他网络杂志进行了尖锐的比较。据称，这些杂志的内容是坐在粉丝的座位上进行分析或总结。,他看不起那些只做总结而不做报告的网站。,0.0
11469,其他,格莱德希望改变对私营企业的税收激励和补贴，奖励那些创造更多就业机会的公司，惩罚那些创造相反就业机会的公司。,格莱德认为税收激励不应该改变。,0.0
11470,其他,我想，呃，呃，我想有一首歌叫这个名字，但它不是新的,有首歌的名字是这样的，但这首歌并不新鲜。,1.0
11471,其他,尽管它很大，但它不会伤害《华尔街日报》。面对来自雪佛兰经销商的类似威胁，Podunk将如何应对呢?,不管这本杂志有多大，它都不会伤害它。,1.0
11472,其他,是的，但是她没能去哦，我明白了,是的，但她没能进去。,1.0
11473,其他,这很有趣嗯嗯好，谢谢你的谈话,谢谢你的交谈。,1.0
11474,其他,所有的前卫艺术家实际上都是学院派的，一方面他们从法国文学批评家那里获得了关于文化差异的观点，另一方面他们遵循其他人关于艺术应该是什么的指示。,他们认为艺术应该让每个人都能接触到。,0.0
11475,其他,屏幕上的图表列出了你获胜的那只手的收益，就像老虎机一样，你押的钱越多，收益就越好。,你赌的钱越多，你赢的钱就越多。,1.0
11476,其他,在她对2001年绩效评估周期的自我评估中，她说她开始为甘尼逊峡谷进行土地使用评估，并批准了预先计划，其中概述了完成土地使用计划的预期时间表、预算和利益相关者的参与。,在她的自我评估中，她说她已经开始做土地使用评估。,1.0
11477,其他,以色列和以色列人,以色列和以色列人,1.0
11478,其他,“来吧，”怀特咆哮着，奔向战场。,怀特向人们用剑互相攻击的地方跑去。,0.0
11479,其他,他们可能会爱你的伴侣。,他们可能会喜欢你的伴侣。,1.0
11480,其他,此外，与会者打算，会议的替代人员将确保H-2农业工人的权利，根据他们获准进入该国的具体合同。,H-2型农业工人可以根据合同在该国停留一定时间。,0.0
11481,其他,个案研究不将个人或群体与随机分配到不同治疗方案的其他人进行比较。,案例研究不会比较接受不同治疗的人。,1.0
11482,其他,在这绚丽的色彩旁边，夏洛是灰褐色的，一个阴影即将被太阳驱散。,希洛脸色不好。,0.0
11483,其他,你让我们走到了一起。琼恩说。,乔恩在提醒一个人，是谁让他们走到一起的。,1.0
11484,其他,乡村路线的密度分布(每英里箱数),所有乡村路线的人口密度都低于每英里100人。,0.0
11485,其他,过度拥挤过度拥挤,丰富的空间。,0.0
11486,其他,如果说主火车站是对墨索里尼(Mussolini)和法西斯主义设计的压倒性敬意(1925 - 1931)，那么对面的倍耐力摩天大楼(Pirelli摩天大楼，意大利第一座)则是新时代更优雅的象征。,这座火车站是为庆祝墨索里尼的逝世而建的。,0.0
11487,其他,评价中至少有六种不同类型的案例研究应用，其优势和局限性也各不相同。,评价中有六种不同类型的案例研究应用。他们的优势和局限是不同的。,1.0
11488,其他,实际的计划是什么?,那计划呢?,1.0
11489,其他,其中一个原因，我认为，是在70年代末有种令人头晕目眩的感觉，认为世界末日即将来临，所以一切都是被允许的，没有理由去竞争。,在20世纪70年代末，一切都是允许的。,1.0
11490,其他,文章指出，心脏移植手术的10年存活率达到了惊人的60%，比70年代高出了一个数量级。,心脏移植的10年存活率是惊人的60%。,1.0
11491,其他,"哦,我很抱歉",我不抱歉，我不在乎，你也不应该,0.0
11492,其他,因此，该规则没有根据1995年的《无经费授权改革法》强制执行无经费授权。,几十年来，这些任务一直是一致的。,0.0
11493,其他,一些人类学家说，这项技术是新的，但这种冲动是旧的。,当时有4具尸体，一些人类学家表示，这项技术是新的，但动机是旧的。,1.0
11494,其他,所以你我们有足够的时间去因为在休斯敦，队伍很长,我们有时间，因为队伍往往很长。,1.0
11495,其他,建于1282年的Engakuji，成为了五山(Gozan)寺庙群中第二重要的寺庙，这是一个在14世纪幕府官方赞助下为禅寺建立的等级制度。,幕府不相信修道院。,0.0
11496,其他,他们是在温暖的天气里举行户外古典音乐会的完美地点。,它们是夏季户外音乐会的最佳场地。,1.0
11497,其他,他手脚被绑着，没有办法轻轻地着陆。,他的四肢被捆住了。,1.0
11498,其他,建于公元3世纪，他们接待了罗马亚历山大的高级官员，这些人来这里洗澡放松，交流消息，同时享受泡澡或按摩。,浴室里没有按摩。,0.0
11499,其他,或者至少他们试着先做点什么,或者至少他们不会碰它或做任何事情。,0.0
11500,其他,同样，总务管理局(总务管理局)2000财政年度年度执行情况计划也没有处理总务管理局监察长查明的若干长期存在的问题。,有些问题GSA没有提及。,1.0
11501,其他,每件事都有?,你指的是每件事的一部分?,1.0
11502,其他,蓄着小胡子的中年男子弯下腰，看着他脚边的图表。,这个上了年纪的人能弯曲和伸展身体。,1.0
11503,其他,是的，尤其是在德克萨斯时期,特别是在德克萨斯州,1.0
11504,其他,"嗯我建议,如果如果有人试图选择一所大学,他们他们呃尽可能多的信息在学校他们提供什么课程,呃他们是多么著名的在中国,什么样的声誉和呃从那里剩下的只是个人喜好你是否像吉祥物还是关闭",我认为你需要把注意力集中在大学排名上，而忽略其他一切，比如声誉、距离、吉祥物等等。,0.0
11505,其他,让你认识的人受益,这对任何人都没有好处。,0.0
11506,其他,不，但是学习新方法总是好的。,我相信学习新方法是值得的。,1.0
11507,其他,令人惊叹的罗马渡槽，一件艺术作品和工程的胜利，游行穿过市中心。,罗马渡槽穿过市中心，但现在已经不再使用了。,0.0
11508,其他,附近是一个漂亮的18洞公共高尔夫球场，尽管有一条狭窄的混凝土边运河横穿球场中心的奇怪危险，但球场保存得很漂亮。,奇怪的是，高尔夫球场中间有一条狭窄的运河。,1.0
11509,其他,如果邮递员通过减少对卡车司机的约束来承担一些风险，那么后一种可能性可能存在。,减少对卡车运输运营商的限制有一定的风险。,1.0
11510,其他,同样，审计员应建议工程处在高级管理人员似乎没有参与的情况下，或在项目组织不稳定和人员流动率高的情况下采取适当行动。,审计员不应该建议机构采取适当的行动,0.0
11511,其他,更确切地说，这些是新闻测验参与者与通用汽车相关的品质，尽管该公司的土星系列已经证明，它完全有能力生产一流的汽车广告。,通用汽车已经证明，它有能力生产一流的商业与它的土星线。,1.0
11512,其他,在新罕布什尔州,新罕布什尔州在哪里?,1.0
11513,其他,个人储蓄、家庭财富和退休保障,政府储蓄及财富,0.0
11514,其他,1982年和1983年，德库宁不为他无法理解的外部世界分心，以前所未有的速度作画，几乎每周完成一幅画。,德库宁在20世纪80年代没有画过任何画。,0.0
11515,其他,哈努曼是早于古典印度教的一位仁慈的神，这也是为什么没有人会梦想伤害在这里跑来跑去的小狐猴的原因。,哈努曼宣布，这里所有的狐猴都需要被杀死或重新安置。,0.0
11516,其他,让我留在你的怀里,请拥抱我。,1.0
11517,其他,狄德罗的百科全书支持理性而不是传统宗教，卢梭讨论不平等的起源，伏尔泰抨击一切不动的东西。,百科全书通常无人问津。,0.0
11518,其他,这些原则涉及到组织管理的特定方面，例如CIO和其他人之间的正式和非正式关系、业务实践和流程，以及关键的CIO功能和领导活动。,没有涉及组织管理的具体方面的原则。,0.0
11519,其他,如今，圣克鲁斯最著名的是圣塔芭芭拉机场(Aeroporto de Santa Cataria，国际机场)，提供Funchal和所有马德拉。,圣克鲁斯国际机场提供Funchal服务。,1.0
11520,其他,在这里，设计师们复制了京都和江户之间的东海道高速公路上所有主要景观的一个微型版本，当然也包括一个小型的人工版山岳。,设计师们复制了所有主要景观的小版本。,1.0
11521,其他,现在战争已经结束，他们批评他让俄罗斯斡旋和平协议并参与维和部队，他们仍然抱怨北约的将军们被文职领导人阻碍了有效作战。,他们对俄罗斯带头进行和平谈判一点也不高兴。,1.0
11522,其他,在进行项目效果评估之前，探索性研究深入考察了9个示范点中的4个。,在进行评估之前，探索性研究考察了四个示范点。,1.0
11523,其他,嗯，我们，嗯，我大约六个月前刚结婚，我们在同一时间买了一所房子，所以我们，我坐在这里，在我的四十岁的房子里，我们大约在油漆过程的一半,我结婚了，在过去的六个月里买了一套房子。,1.0
11524,其他,税收和家庭储蓄。,这与税收以及税收如何影响家庭储蓄有关。,0.0
11525,其他,他让我们干粗活,他没有雇佣我们。,0.0
11526,其他,该杂志还报道说，安德森计划继续她的离婚，并认为她永远不会原谅李。,根据一份出版物，安德森确实打算继续她的离婚。,1.0
11527,其他,伦敦警察厅的人在屋子里进进出出，就像一个盒子里的玩偶!,伦敦警察厅的人不停地在房子里进进出出。,1.0
11528,其他,当机构失去主要账户时，他们通常会解雇几乎所有与该账户有关的人。,这种事不常发生，但每个人都会被解雇而没有遣散费。,0.0
11529,其他,这当然是这里犯罪率上升的原因之一,这是我们看到犯罪率下降的原因之一。,0.0
11530,其他,这是我们唯一的机会。”惠廷顿犹豫了一下，但几乎没有片刻。,这是我们唯一的机会，惠廷顿犹豫了一下。,1.0
11531,其他,委员会没有指出任何其他法规或行政命令规定了与规则有关的规定。,委员会研究的行政命令由总统签署。,0.0
11532,其他,在国税局，我们确定了该组织在改革其人力资本政策方面面临的挑战，以帮助其实现国会授权的转型，成为一个更好地平衡纳税人服务与税法执行的机构。,美国国税局将寻求当地警方的帮助，帮助他们执行税法。,0.0
11533,其他,卡达恩还不太明白。,卡丹还不能理解这个事实。,1.0
11534,其他,各机构的一些电子规则制定系统包含了先前讨论的几个创新方面。,这些机构的电子规则制定系统只包含两个创新的方面，这是以前没有讨论过的。,0.0
11535,其他,无论如何，在没有阅读过百科全书的情况下对其进行评估，就像对尚未发布的Slate杂志进行评估一样。,文学评论毫无价值，毫无价值。,0.0
11536,其他,同样在1992年，他赞扬了布什政府对卡斯帕•温伯格(Caspar Weinberger)、埃利奥特•艾布拉姆斯(Elliott Abrams)等人的跛脚鸭式赦免。,他赞成总统的赦免决定。,1.0
11537,其他,勤劳的bw武装恐怖分子可以或多或少在同一时间占领曼哈顿。,与此同时，bw武装的恐怖分子基本上可以占领曼哈顿。,1.0
11538,其他,5分——企鹅经典图书销量,企鹅的经典著作销量很大。,1.0
11539,其他,事实涉及到，呃，历史是在那个时期发展起来的，是可以得到的,没有其他人保存更旧的记录，所以我们使用了可用的记录。,0.0
11540,其他,两家著名的音乐酒吧O'Donoghue's和Slattery's仍在都柏林最好的酒吧之列。,O'Donoghue's和Slattery's是都柏林最好的两家音乐酒吧。,1.0
11541,其他,尽管开罗有许多现代化的、毫无特色的郊区，但Al-Qahira最古老的地区保存得很好，并展示了伊斯兰世界一些最优秀的时期建筑。,Al-Qahira有一些最好的时期建筑的例子。,1.0
11542,其他,他们陈腐的评论更多地反映了现代美国的睦邻关系，而不是他们自己。,更现代的美国睦邻关系一点也不像他们的陈词滥调。,0.0
11543,其他,1907年10月，当股市崩盘时，j,股市在1907年10月左右开始崩盘。,1.0
11544,其他,从1309年到1377年，阿维尼翁担任教皇。,在这段时间里，每个人都赞同他们的领导所做的工作。,0.0
11545,其他,我本来可以解释的。,我可以解释我想说的我的感受。,0.0
11546,其他,110第九章博士,1第十章,0.0
11547,其他,工业家看着他的客人。,工业家看了看他的客人。,1.0
11548,其他,即使我可能从六年级一直到祖母,我不认识那个年龄的人。,0.0
11549,其他,美国证券交易委员会颁布并实施了对上市公司的注册要求。,上市公司没有SEC的任何注册要求。,0.0
11550,其他,2002年，国家计委继续提供技术援助，开展活动，帮助建立和加强国家规划机构。,LSC在2002年参与削弱国家规划机构。,0.0
11551,其他,不，他不过是为了逃避我那令人无法忍受的单调生活罢了。”我什么也没说，过了一会儿，她接着说:“别误会我的意思。,那位妇女指出她的生活单调乏味。,1.0
11552,其他,这个四肢健全的人可以效仿他的做法，从爬上300多段楼梯开始，爬到塔尖下面的平台上，俯瞰全城的美景。,身体足够强壮的人可以爬300多个楼梯来欣赏城市的美景。,1.0
11553,其他,这项工作要求手指的精确度。,这项工作需要敏捷的手指。,1.0
11554,其他,瞭望台提供了海岸上的美景，你可以在高尔夫俱乐部的酒吧里喝一杯，酒吧的背景曾经是波萨达。,高尔夫俱乐部里有一个视野很好的酒吧。,1.0
11555,其他,今天，在我们的国家，成千上万的人住在我们的街道上。,街上再也没有人住了。,0.0
11556,其他,卡特先生的警告无人理会。,卡特曾发出警告，但没有人理会。,1.0
11557,其他,哦，当我以永久居民的身份在临时机构工作时，所以当我们把临时工作人员派到德州仪器公司时，我们必须对他们进行药物测试，我们确实有几个案例,我曾在这家临时代理公司做过长期雇员。,1.0
11558,其他,1998年，在华盛顿削减了三分之一或1.22亿美元的法律援助资金两年后，各州的项目开始面临更严格的拨款续期要求，包括优化服务领域的配置。,在华盛顿增加了法律援助资金后，各州的项目放松了对拨款续期的要求。,0.0
11559,其他,是的，你会说，哦，是的，是的，如果如果如果如果如果如果如果你曾经看过这个节目，纸追逐，它很像，除了更糟,类似的程序纸追逐，但更糟。,1.0
11560,其他,没有监督的支离破碎的系统有其不正常之处(不是所有的医生都能提供良好的治疗)和成本(医生抬高了账单)。,医生们提高了医药费，但并不是所有的医生都给予很好的治疗。,1.0
11561,其他,春天，大阪国际戏剧和音乐节在中之岛的剧院和节日大厅举行。,中之岛的节日大厅和剧院是春季大阪国际戏剧和音乐节的举办地。,1.0
11562,其他,他的胡子很硬，像军人。,他留着稀疏的胡子,0.0
11563,其他,但是山脉的内部和公园最美丽的部分是无法到达的，体验它们的最好方式是有导游的散步。,要看公园最美丽的地方，你需要有导游带领。,1.0
11564,其他,有一家——我个人最喜欢的——为犹太单身周末做广告的旅行社，广告的高潮是参观华盛顿大屠杀博物馆(Washington Holocaust Museum)。,这家旅行社刊登了一则不恰当的广告，让犹太人要求道歉。,0.0
11565,其他,如果第二轮数据收集的资料不足以排除替代办法，或者在订正期间出现新的解释，订正阶段可能导致另一个测试阶段。,如果第二轮的信息不足，可能会进入另一个测试阶段。,1.0
11566,其他,纽约Coudert Brothers律师事务所的小埃德温·s·马修斯(Edwin S. Matthews Jr.)为唐·帕拉迪斯(Don Paradis)辩护。,小埃德温·马修斯(Edwin S Matthews Jr .)代表唐·帕拉迪斯(Don Paradis)出庭。,1.0
11567,其他,任何其他名称的机构…,这个机构有个名字。,1.0
11568,其他,今天法律服务的真正挑战是如何通过对我们周围的贫困采取新的和创新的方法来改变和扩大我们的使命。,法律服务机构有可能创造解决办法来解决我们周围的贫困问题。,0.0
11569,其他,它可能很少受到建筑方面的赞誉，但它的房间很舒适，家具也很好。,房间很不舒服。,0.0
11570,其他,休·莱恩爵士于1915年去世，他将自己的绘画收藏品遗赠给爱尔兰政府和伦敦国家美术馆。,休·莱恩爵士的画作收藏部分捐给了爱尔兰政府。,1.0
11571,其他,他给他们看了。,他证明他们错了。,1.0
11572,其他,最终，你将不得不回到现实中来。,当你在航天飞机上用完食物后，你将不得不返回地球。,0.0
11573,其他,她将这些电子邮件整理成不同的信息，并将它们分发给自己公司的律师，这些律师有时会通过电子邮件自愿接手这些案件。,她给几位律师发电子邮件，这些律师有时自愿接手这些案件。,1.0
11574,其他,今天，它是一个相当破旧、普通的小镇，故意忽视它辉煌的过去。,尽管有着辉煌的过去，但今天大部分地方还是脏乱不堪。,1.0
11575,其他,在高中，运动员是最优秀的(当然，除非有一天，持械的失败者冲进自助餐厅，把他们打倒)。,在高中，社会阶层的顶端是运动员，那些从事体育运动的人。,1.0
11576,其他,七十年的雕刻家只在那只旧脚趾上刻划出一个巨大的树干状脚趾。,这个旧的已经雕刻了很多年了。,1.0
11577,其他,纳塔莉亚/林肯坚持说:“我们还是要去城里。”,林肯说我们还会去城里。,1.0
11578,其他,这些记录可为风险评估和预算决策提供宝贵的投入。,这样的记录对于确定风险评估或预算决策非常有用。,1.0
11579,其他,我想是《辛普森一家》中的巴特曼,我相信是来自《辛普森一家》。,1.0
11580,其他,20世纪，爱丁堡成为欧洲的学习和文化中心。,爱丁堡在20世纪20年代最受欢迎。,0.0
11581,其他,对迈克尔·肯尼迪涉嫌与他孩子十几岁的保姆有情的调查因保姆不配合而中止。,迈克尔·肯尼迪与他孩子的保姆之间的风流韵事从未被调查过。,0.0
11582,其他,当然，你必须你必须能够证明他们知道这是伪造的，这总是非常困难的,要证明它是赝品是非常困难的，尤其是当我们谈论金币的时候。,0.0
11583,其他,我相信我们已经总结了很多,我想差不多就是这样了。,1.0
11584,其他,你知道这很难很高兴和你聊天,你知道这有多难。,1.0
11585,其他,我不得不承认，这是非常巧妙的。,这是个糟糕的主意!,0.0
11586,其他,当证据更加一致时，分析师就会确认该模式，并寻找与之相关的其他证据。,当证据是一致的，分析人员可以确认模式。,1.0
11587,其他,所以，嗯，但是这对我来说，不知怎么的，组织起来就容易多了，就像固定自行车一样，你知道，它在家里，我可以，我可以，我可以做一些我的阅读,使用一辆真正的自行车要做的工作太多了。,0.0
11588,其他,你可以观看由机器编织的格子图案，然后在商店里从150多种格子图案中挑选。,这家商店出售150多种格子呢。,1.0
11589,其他,到公元前600年，印度雅利安人在恒河平原上建立了君主政体，周围是反对婆罗门正统及其威权主义的较小部落。,印度雅利安人建立了一个社会主义政府。,0.0
11590,其他,所有合格选民中参加全国选举的不到一半,99%的合格选民在全国选举中投票。,0.0
11591,其他,一切都取决于一天中的时间、心情和她视线中镜子的数量。,什么也不会改变。,0.0
11592,其他,第二，是否所有符合合同要求的客户都可以使用相同的费率?,客户价格不能由合同来定义。,0.0
11593,其他,在意大利绘画中，贝里尼的《不??(诺亚的醉酒)和Gior?-达诺的哲学Cynique是杰出的。,贝里尼的《伊夫莱斯》是一幅意大利油画。,1.0
11594,其他,这片土地被称为拉吉普塔纳(Rajputana)，从德里一直延伸到巴基斯坦的信德(Sind)和旁遮普(Punjab)，是拉吉普特人(Rajput)战士们建立沙漠和山区堡垒的地方。,Rajputana是Rajut战士们建立沙漠和山区堡垒的地方。,1.0
11595,其他,随着人口老龄化，用于社会保障和联邦医疗项目的支出将越来越少地用于其他国家优先事项。,增加社会保障支出能力,0.0
11596,其他,“已经在上面了，先生。”纳塔莉亚得意地笑了。,娜塔莉亚带着沾沾自喜的微笑证实，她已经在处理这个问题了。,1.0
11597,其他,“本，自杀不是你的本性，”林肯大声说。,林肯说本不会自杀。,1.0
11598,其他,然后她又来了。,她回到了家。,0.0
11599,其他,"非常的每年十亿美元的问题你知道哦我们公司并不适用于我谢天谢地它适用于你知道年轻的员工,他们必须拿你知道更多的医疗保险成本你知道自己免赔额上升和共同支付",为了省钱，年轻员工会选择不买健康保险。,0.0
11600,其他,无论最新的理论是什么，吉萨金字塔(最著名的)，毫无疑问，当你站在他们面前，是一个惊人的景象。,关于吉萨金字塔有多种理论。,1.0
11601,其他,广场中央是一个由圣泉供应的水池。,广场中央的水池是神圣的。,0.0
11602,其他,审核员应考虑以往审核和认证业务的结果，并就与正在进行的认证业务主题直接相关的已知重要发现和建议采取后续行动。,通常有多个审计员处理认证业务。,0.0
11603,其他,它的声誉更多地归功于它的年轻，而不是现在的美丽。,它的名声来自于它过去的美丽，而不是现在。,1.0
11604,其他,琼恩走近那个大个子。,琼恩因担心自己的性命而逃跑。,0.0
11605,其他,纽瓦克罗格斯法学院(Rutgers School of Law in Newark)两位教授今日发布的一项研究显示，女性和少数族裔似乎正从美国更大的就业机会中受益，但歧视仍然是一个重大问题。,在美国，女性没有就业机会,0.0
11606,其他,诺耶斯是一个防御森严的中世纪村庄，城墙上有16座塔楼。,诺耶斯城墙上有10多座塔楼。,1.0
11607,其他,从那时起我就失去了它，现在我也不愿去想它会对我产生什么影响,它曾经让我很累，所以我现在甚至不想去想它会对我有什么影响。,1.0
11608,其他,《印度之门》仍然描述了孟买的主要功能，直到1995年才被称为Bombay。,1995年，孟买更名为Bombay。,0.0
11609,其他,然而，近年来，正如图4.1所示，作为非联邦储蓄的主要组成部分的私人储蓄，作为联邦储蓄的玫瑰，呈下降趋势，这与李嘉图等价假设是一致的。,图4.1显示近年来的储蓄行为支持李嘉图等价假设,1.0
11610,其他,这些碎片发出的热量穿透了空气中的寒意，火光照亮了营地的大部分。,与碎片相比，夜晚相当温暖。,0.0
11611,其他,小学教育可以是中文、印度文或英文，但中学教育必须是马来文。,小学教育的一个选择是印度。,1.0
11612,其他,人力资本年度管理信息,关于学校的人力资本管理信息。,0.0
11613,其他,汉生抬头盯着监工，监工也在盯着他。,汉森不怕监工。,0.0
11614,其他,嗯，是的，可能是这样，约翰说。,“是的，可能是这样，”约翰说。,0.0
11615,其他,机构的客户是由其程序服务的个人或组织。,一个机构的客户不是它的程序所服务的个人或组织,0.0
11616,其他,在他身后，琼恩听到他跳过的骑手们转过坐骑，看到其他步兵也在发动进攻。,他回头一看，不见骑马的人了。,0.0
11617,其他,我还没有机会把波洛的思想传达给劳伦斯。,当时还没有机会把白罗的信交给劳伦斯。,1.0
11618,其他,沿着城墙顶部的荫蔽处散步大约需要半个小时，可以欣赏到周围乡村的美丽景色。,从城墙顶上往下看，景色很美,1.0
11619,其他,她的结论是，只要我不是克林顿(Clinton)、金里奇(Gingrich)和斯塔尔(Starr)那个时代的一名华盛顿记者，就什么都可以做。,她认为任何事情都比报道这场激烈的比赛要好。,0.0
11620,其他,现在英格索普走了，没有别人了;没有人，我是说，除了“我们中的一个”。是的，的确，这对任何人来说都是一场噩梦!,凶手一定是外面的人。,0.0
11621,其他,9. 逆价格上限,9 .价格的进口上限。,1.0
11622,其他,是的，有点小,对于体育场来说，这是一个小的方面。,0.0
11623,其他,受赠人不能继续在福利事务中行使代表权，即使在代表权很好地进行之后，宪法或法律效力的挑战变得明显。,受资助者不能在福利问题上代表人民。,1.0
11624,其他,我们什么都是用打字机打的你什么都知道，但很神奇的是你知道什么时候在什么地方有人会让你打字,令人印象深刻的是我们过去是如何在打字机上做每件事的。,1.0
11625,其他,以1999年的美元计算，单次死亡的统计发生率估计为600万美元，相当于人口风险乘以人口规模等于1的乘积。,单次死亡的统计发生率无论如何是无法衡量的。,0.0
11626,其他,第二天早晨，不知疲倦的阿尔贝和蔬菜水果商的儿子结成了联盟，代替了他的位置，向酒店的厨子献媚。,艾伯特和蔬菜水果商的儿子结盟了。,1.0
11627,其他,管理及预算局还通知我们，一般而言，第X条的事项已根据行政命令12291指定为主要规则。,管理预算办公室是有史以来最不受欢迎的政府机构。,0.0
11628,其他,啊哈，啊哈，哦，好了，现在我想看看和敌人上床,我不想看《与皇帝同眠》。,0.0
11629,其他,格拉斯曼和哈塞特现在声称，他们将对留存收益的组成部分进行分类，以避免在即将出版的新书中重复计算。,格拉斯曼和哈塞特将努力避免在下一本书中重复计算留存收益。,1.0
11630,其他,将当地失业率与就业培训项目参与者的安置率进行比较的时间序列可以定量计算，并通过有关该项目的更定性的时间序列数据解释变化。,时间序列在过去的八个月里一直在进行。,0.0
11631,其他,塔彭斯小姐马上让我明白了。,塔彭斯小姐把情况的真相告诉了我。,1.0
11632,其他,我在西部沙漠很有名。,西部沙漠里的每个人都知道我是谁。,1.0
11633,其他,我哥哥我哥哥是不可能的，当他参加足球联赛，棒球联赛和各种各样的比赛，如果有比赛，他在看，我的意思是，这就是全部，他就像粘在电视上一样,我弟弟不爱运动，讨厌运动。,0.0
11634,其他,经营企业内部销售业务的组织，可以设立企业内部循环基金(如国防业务营运基金)，也可以设立公共企业内部循环基金(如邮政服务)。,美国农业部是少数几个没有循环基金的大型机构之一。,0.0
11635,其他,中档酒店之间的激烈竞争意味着，你通常可以争取到更低的价格，尤其是如果你计划住两晚以上。,中档酒店之间没有竞争。,0.0
11636,其他,例如，最近的研究表明，美国的资本品相对于其他国家更便宜，这意味着购买一定数量的资本品需要更少的储蓄,研究显示，美国的资本品价格高于其它地区。,0.0
11637,其他,格兰德广场(Piazza Grande)是小镇的最高点，也是优雅小镇的所在地，小镇上装饰着许多狮鹫。,格兰德广场是这座城市的最低点，就在下水道旁边。,0.0
11638,其他,我们选择私营企业的依据是:(1)对出色的财务管理实践和/或成功的财务重组努力的认可;(2)与联邦政府机构相比的规模和复杂性;(3)与我们咨询小组成员的讨论。,这些公司是根据与联邦政府机构相当的规模和复杂性来挑选的。,1.0
11639,其他,这笔资金将用于支付该中心两名律师和一名招募专家18个月的薪水。该中心将在塞勒姆位于华盛顿圣中心70号的旧共济会大楼的租用空间内运作。,两名律师将由赠款支付费用。,1.0
11640,其他,很难看清楚。,要看清楚是很难的。,1.0
11641,其他,应利害关系人的要求，环境规划署提供趋势数据，并为实现其环境里程碑制定战略。,利益相关者先前不确定是否能够实现环境里程碑。,0.0
11642,其他,什么?我们都喜欢给人留下深刻印象。,每个人都喜欢看起来很好。,1.0
11643,其他,由于康沃利斯认为印度人还没有达到当时引入的更严格的道德标准，他们被从政府的关键职位上撤了下来。,康沃利斯认为印度人不适合担任重要的行政职务。,1.0
11644,其他,看到迈克尔•戈夫(Michael Goff)提出的微软(Microsoft)时尚升级战略的建议，我深受鼓舞。,微软提升员工时尚品味的策略带来了更高的销售额。,0.0
11645,其他,Sporades的意思是分散的，这个由四个岛屿组成的群岛就以这种方式位于希腊大陆之外。,它们相距大约1英里。,0.0
11646,其他,是的，但是即使是在明火上做饭也会更有趣，不是吗,我喜欢这食物的味道。,0.0
11647,其他,他们知道什么?,他们知道是谁杀了她吗?,0.0
11648,其他,3.1999年最差/最佳影片,1999最好的喜剧。,0.0
11649,其他,赫伯特·古特曼(Herbert Gutman)在1750年至1925年(1976年)的《奴隶与自由》(The Black Family in Slavery and Freedom)一书中指出，奴隶家,古特曼的工作表明，奴隶们非常关心拥有富有成效的家庭。,0.0
11650,其他,哦，是的，我的朋友们，一封信。,哦，是的，一封信。,1.0
11651,其他,(有关多米诺骨牌效应的更多信息，请参见//www.garynorth.com),这是今年第二次出现多米诺骨牌效应。,0.0
11652,其他,我的愚蠢让那些赏金猎人抓住了我，差点把我卖给了奴隶。,我被抓是因为我太傻了。,1.0
11653,其他,我得到了很多经济援助，而我现在在这里，我只是在研究生院，因为他们免除了学费,我的研究生院免除了我的学费。,1.0
11654,其他,微不足道的东西突然大发慈悲。,塔彭斯变得更加紧张了。,0.0
11655,其他,你会发现越来越多的人会去那里，因为那是，嗯，那是那些你知道的平均智力的人的安全网，或者是他们总能教的东西,人们最终来到那里，因为那是一个安全的地方。,1.0
11656,其他,换句话说，显著的结果需要显著的证据。,换句话说，由于竞争的观点，显著的结果需要显著的证据。,0.0
11657,其他,你可以随时你可以随时把它加热然后保存,你可以留着以后再加热。,1.0
11658,其他,管理和变革办公室因OMB 2000年的改组而发生的变化,直到2015年的结果公布，他们才得以改变。,0.0
11659,其他,Slate满足于遵守美国的法律，即使是我们不喜欢的法律。,各州一直遵循美国法律。,0.0
11660,其他,法院驳回了一项初步禁令，认为根据案情判断不可能成功。,法院认为禁令是不正当的。,1.0
11661,其他,当时有几家信用卡公司，还有几家其他公司，不过我想有趣的是，你看到他们提供的广告了吗,那天他们中没有一个人收到任何录用通知。,0.0
11662,其他,至少，这是英美法的前提，英美法使用了同样的模式。,这至少是英美社会的法律观念。,1.0
11663,其他,即使是阿拉斯加原住民，他们中的许多人仍然以狩猎和捕鱼为生，也会根据传统利益和潜在收入中的经济利益分成两派。,阿拉斯加原住民仍然依靠狩猎和捕鱼为生。,1.0
11664,其他,嗯，嗯，我在过去的两个夏天在一家钢厂工作,我过去一直有一份有收入的工作。,1.0
11665,其他,他装完货，转过街角。,他决定不给枪装子弹，继续沿着笔直的路回家。,0.0
